user,time,gt,pred,pred_label
81.0,0.025175584480166435,0.0,-0.3964047133922577,0.0
285.0,0.02521536685526371,0.0,-0.3964047133922577,0.0
60.0,0.025313908234238625,0.3333333432674408,-0.3964047133922577,0.0
186.0,0.02532084286212921,0.3333333432674408,-0.3964047133922577,0.0
18.0,0.02558422088623047,1.0,-0.3964047133922577,0.0
63.0,0.025717023760080338,0.3333333432674408,-0.3964047133922577,0.0
245.0,0.025731340050697327,0.3333333432674408,-0.3964047133922577,0.0
166.0,0.025782350450754166,0.6666666865348816,-0.3964047133922577,0.0
119.0,0.025805871933698654,0.6666666865348816,-0.3964047133922577,0.0
258.0,0.0259600430727005,0.6666666865348816,-0.3964047133922577,0.0
81.0,0.025985347107052803,0.0,-0.3964047133922577,0.0
113.0,0.026217889040708542,0.0,-0.3964047133922577,0.0
113.0,0.026337962597608566,0.3333333432674408,-0.3964047133922577,0.0
60.0,0.026761610060930252,0.0,-0.3964047133922577,0.0
60.0,0.02676411159336567,0.3333333432674408,-0.3964047133922577,0.0
81.0,0.026965826749801636,0.3333333432674408,-0.3964047133922577,0.0
81.0,0.026965858414769173,0.0,-0.3964047133922577,0.0
81.0,0.026966022327542305,0.3333333432674408,-0.3964047133922577,0.0
100.0,0.02716067247092724,0.6666666865348816,-0.3964047133922577,0.0
154.0,0.027206193655729294,0.0,-0.3964047133922577,0.0
1.0,0.02741195075213909,0.6666666865348816,-0.3964047133922577,0.0
45.0,0.02748865634202957,0.0,-0.3964047133922577,0.0
159.0,0.027581633999943733,0.6666666865348816,-0.3964047133922577,0.0
30.0,0.02759813331067562,0.3333333432674408,-0.3964047133922577,0.0
51.0,0.027621231973171234,0.0,-0.3964047133922577,0.0
8.0,0.027770675718784332,0.0,-0.3964047133922577,0.0
81.0,0.02783096954226494,0.0,-0.3964047133922577,0.0
81.0,0.027834424749016762,0.3333333432674408,-0.3964047133922577,0.0
72.0,0.027875445783138275,0.3333333432674408,-0.3964047133922577,0.0
17.0,0.028174661099910736,0.0,-0.3964047133922577,0.0
58.0,0.028388408944010735,0.6666666865348816,-0.3964047133922577,0.0
225.0,0.02843661420047283,0.3333333432674408,-0.3964047133922577,0.0
225.0,0.02857014536857605,0.0,-0.3964047133922577,0.0
177.0,0.028675394132733345,0.0,-0.3964047133922577,0.0
72.0,0.028728555887937546,0.6666666865348816,-0.3964047133922577,0.0
7.0,0.029274897649884224,1.0,-0.3964047133922577,0.0
203.0,0.029524244368076324,0.6666666865348816,-0.3964047133922577,0.0
137.0,0.029544983059167862,0.6666666865348816,-0.3964047133922577,0.0
285.0,0.029581330716609955,0.0,-0.3964047133922577,0.0
132.0,0.02961038425564766,0.3333333432674408,-0.3964047133922577,0.0
221.0,0.02972581796348095,0.0,-0.3964047133922577,0.0
70.0,0.029859697446227074,0.6666666865348816,-0.3964047133922577,0.0
220.0,0.029905011877417564,1.0,-0.3964047133922577,0.0
70.0,0.029980096966028214,0.0,-0.3964047133922577,0.0
253.0,0.03001641295850277,0.0,-0.3964047133922577,0.0
115.0,0.03022093139588833,1.0,-0.3964047133922577,0.0
162.0,0.030332723632454872,1.0,-0.3964047133922577,0.0
71.0,0.03040333278477192,1.0,-0.3964047133922577,0.0
158.0,0.030456418171525,0.3333333432674408,-0.3964047133922577,0.0
264.0,0.03048744983971119,0.6666666865348816,-0.3964047133922577,0.0
113.0,0.03048822283744812,0.6666666865348816,-0.3964047133922577,0.0
26.0,0.030515853315591812,1.0,-0.3964047133922577,0.0
123.0,0.030565906316041946,0.3333333432674408,-0.3964047133922577,0.0
146.0,0.030569080263376236,0.0,-0.3964047133922577,0.0
146.0,0.030573144555091858,0.6666666865348816,-0.3964047133922577,0.0
146.0,0.030578939244151115,0.6666666865348816,-0.3964047133922577,0.0
146.0,0.030580872669816017,0.6666666865348816,-0.3964047133922577,0.0
1.0,0.03058350458741188,0.3333333432674408,-0.3964047133922577,0.0
146.0,0.030587362125515938,0.6666666865348816,-0.3964047133922577,0.0
4.0,0.030589189380407333,0.0,-0.3964047133922577,0.0
28.0,0.030694426968693733,0.0,-0.3964047133922577,0.0
70.0,0.030702807009220123,0.3333333432674408,-0.3964047133922577,0.0
74.0,0.030856728553771973,0.6666666865348816,-0.3964047133922577,0.0
64.0,0.03095092438161373,0.3333333432674408,-0.3964047133922577,0.0
60.0,0.030984455719590187,0.3333333432674408,-0.3964047133922577,0.0
17.0,0.031229322776198387,0.0,-0.3964047133922577,0.0
125.0,0.031277354806661606,0.0,-0.3964047133922577,0.0
137.0,0.03134077787399292,0.0,-0.3964047133922577,0.0
265.0,0.03134430944919586,0.6666666865348816,-0.3964047133922577,0.0
142.0,0.031348247081041336,0.0,-0.3964047133922577,0.0
170.0,0.03142158314585686,0.0,-0.3964047133922577,0.0
217.0,0.03143153712153435,0.3333333432674408,-0.3964047133922577,0.0
80.0,0.031437743455171585,0.0,-0.3964047133922577,0.0
17.0,0.03165963292121887,0.0,-0.3964047133922577,0.0
97.0,0.031746141612529755,0.0,-0.3964047133922577,0.0
70.0,0.03191588073968887,0.0,-0.3964047133922577,0.0
75.0,0.03193695470690727,0.0,-0.3964047133922577,0.0
59.0,0.03198203071951866,0.0,-0.3964047133922577,0.0
80.0,0.03223724663257599,0.3333333432674408,-0.3964047133922577,0.0
18.0,0.03224470466375351,0.0,-0.3964047133922577,0.0
244.0,0.032458484172821045,0.6666666865348816,-0.3964047133922577,0.0
170.0,0.03259441629052162,0.0,-0.3964047133922577,0.0
26.0,0.03326263651251793,0.3333333432674408,-0.3964047133922577,0.0
80.0,0.033306222409009933,0.3333333432674408,-0.3964047133922577,0.0
81.0,0.03355143964290619,0.3333333432674408,-0.3964047133922577,0.0
291.0,0.034453343600034714,0.3333333432674408,-0.3964047133922577,0.0
17.0,0.034521255642175674,0.3333333432674408,-0.3964047133922577,0.0
291.0,0.034565459936857224,0.3333333432674408,-0.3964047133922577,0.0
62.0,0.035311441868543625,0.3333333432674408,-0.3964047133922577,0.0
121.0,0.03531434386968613,0.3333333432674408,-0.3964047133922577,0.0
4.0,0.035635873675346375,0.0,-0.3964047133922577,0.0
80.0,0.036035552620887756,0.3333333432674408,-0.3964047133922577,0.0
17.0,0.036047399044036865,0.3333333432674408,-0.3964047133922577,0.0
157.0,0.0360756516456604,0.3333333432674408,-0.3964047133922577,0.0
100.0,0.03609948605298996,0.6666666865348816,-0.3964047133922577,0.0
70.0,0.03612447530031204,0.3333333432674408,-0.3964047133922577,0.0
154.0,0.036187246441841125,0.3333333432674408,-0.3964047133922577,0.0
70.0,0.036215636879205704,0.3333333432674408,-0.3964047133922577,0.0
257.0,0.0363566130399704,0.3333333432674408,-0.3964047133922577,0.0
119.0,0.036488354206085205,0.3333333432674408,-0.3964047133922577,0.0
55.0,0.036511775106191635,1.0,-0.3964047133922577,0.0
27.0,0.036515429615974426,1.0,-0.3964047133922577,0.0
198.0,0.0365169383585453,0.0,-0.3964047133922577,0.0
295.0,0.036527473479509354,0.0,-0.3964047133922577,0.0
258.0,0.03652900457382202,1.0,-0.3964047133922577,0.0
220.0,0.03653497248888016,0.0,-0.3964047133922577,0.0
200.0,0.03654427453875542,0.0,-0.3964047133922577,0.0
63.0,0.036564309149980545,0.3333333432674408,-0.3964047133922577,0.0
63.0,0.036577578634023666,0.0,-0.3964047133922577,0.0
170.0,0.03662319853901863,0.6666666865348816,-0.3964047133922577,0.0
141.0,0.03673049062490463,0.3333333432674408,-0.3964047133922577,0.0
43.0,0.036907196044921875,0.3333333432674408,-0.3964047133922577,0.0
142.0,0.03691203147172928,0.0,-0.3964047133922577,0.0
285.0,0.03691951185464859,0.3333333432674408,-0.3964047133922577,0.0
298.0,0.03695451095700264,0.3333333432674408,-0.3964047133922577,0.0
100.0,0.03698916360735893,1.0,-0.3964047133922577,0.0
70.0,0.03699909523129463,0.6666666865348816,-0.3964047133922577,0.0
158.0,0.03703680261969566,0.3333333432674408,-0.3964047133922577,0.0
245.0,0.03704198822379112,0.3333333432674408,-0.3964047133922577,0.0
62.0,0.03707239031791687,0.6666666865348816,-0.3964047133922577,0.0
280.0,0.03709535673260689,0.3333333432674408,-0.3964047133922577,0.0
34.0,0.03717289865016937,1.0,-0.3964047133922577,0.0
63.0,0.037197213619947433,0.3333333432674408,-0.3964047133922577,0.0
70.0,0.03721296414732933,0.3333333432674408,-0.3964047133922577,0.0
154.0,0.03732013702392578,0.6666666865348816,-0.3964047133922577,0.0
74.0,0.03737679868936539,0.6666666865348816,-0.3964047133922577,0.0
220.0,0.03740738704800606,0.3333333432674408,-0.3964047133922577,0.0
66.0,0.037413887679576874,0.0,-0.3964047133922577,0.0
210.0,0.03744939714670181,0.0,-0.3964047133922577,0.0
210.0,0.03745003789663315,0.0,-0.3964047133922577,0.0
150.0,0.03747741878032684,1.0,-0.3964047133922577,0.0
64.0,0.03751348331570625,0.6666666865348816,-0.3964047133922577,0.0
27.0,0.0375969372689724,0.0,-0.3964047133922577,0.0
57.0,0.03793582692742348,0.3333333432674408,-0.3964047133922577,0.0
30.0,0.03797583654522896,0.3333333432674408,-0.3964047133922577,0.0
17.0,0.03809908404946327,0.0,-0.3964047133922577,0.0
52.0,0.038296811282634735,0.6666666865348816,-0.3964047133922577,0.0
200.0,0.038503147661685944,0.0,-0.3964047133922577,0.0
4.0,0.03857217729091644,0.0,-0.3964047133922577,0.0
231.0,0.03884981572628021,0.0,-0.3964047133922577,0.0
215.0,0.03886811062693596,0.6666666865348816,-0.3964047133922577,0.0
80.0,0.03889757767319679,1.0,-0.3964047133922577,0.0
88.0,0.03890964016318321,0.6666666865348816,-0.3964047133922577,0.0
33.0,0.03896600008010864,0.3333333432674408,-0.3964047133922577,0.0
43.0,0.038985706865787506,0.3333333432674408,-0.3964047133922577,0.0
103.0,0.03908947482705116,1.0,-0.3964047133922577,0.0
127.0,0.03910970315337181,1.0,-0.3964047133922577,0.0
127.0,0.0391136072576046,1.0,-0.3964047133922577,0.0
206.0,0.039153095334768295,0.0,-0.3964047133922577,0.0
207.0,0.039178259670734406,1.0,-0.3964047133922577,0.0
70.0,0.039199039340019226,0.6666666865348816,-0.3964047133922577,0.0
206.0,0.03920693323016167,0.6666666865348816,-0.3964047133922577,0.0
97.0,0.03947281837463379,0.6666666865348816,-0.3964047133922577,0.0
209.0,0.03948692977428436,0.6666666865348816,-0.3964047133922577,0.0
31.0,0.039777424186468124,0.3333333432674408,-0.3964047133922577,0.0
137.0,0.03981740400195122,0.6666666865348816,-0.3964047133922577,0.0
7.0,0.03985966369509697,1.0,-0.3964047133922577,0.0
253.0,0.040008120238780975,0.0,-0.3964047133922577,0.0
253.0,0.04001665115356445,0.0,-0.3964047133922577,0.0
253.0,0.04001891240477562,0.0,-0.3964047133922577,0.0
22.0,0.04006069526076317,0.0,-0.3964047133922577,0.0
71.0,0.040199052542448044,0.3333333432674408,-0.3964047133922577,0.0
119.0,0.040362223982810974,0.0,-0.3964047133922577,0.0
70.0,0.04036742076277733,0.3333333432674408,-0.3964047133922577,0.0
267.0,0.04068928584456444,1.0,-0.3964047133922577,0.0
30.0,0.040706817060709,0.0,-0.3964047133922577,0.0
267.0,0.04071824252605438,0.0,-0.3964047133922577,0.0
267.0,0.04072090610861778,0.3333333432674408,-0.3964047133922577,0.0
7.0,0.040818631649017334,1.0,-0.3964047133922577,0.0
1.0,0.040916185826063156,0.3333333432674408,-0.3964047133922577,0.0
174.0,0.04104119539260864,0.3333333432674408,-0.3964047133922577,0.0
80.0,0.04113292321562767,0.0,-0.3964047133922577,0.0
8.0,0.041244443506002426,0.6666666865348816,-0.3964047133922577,0.0
225.0,0.04145948216319084,0.0,-0.3964047133922577,0.0
225.0,0.041461460292339325,0.0,-0.3964047133922577,0.0
89.0,0.04149722307920456,0.6666666865348816,-0.3964047133922577,0.0
80.0,0.04160293936729431,0.3333333432674408,-0.3964047133922577,0.0
231.0,0.04186611995100975,0.6666666865348816,-0.3964047133922577,0.0
81.0,0.04199681431055069,0.3333333432674408,-0.3964047133922577,0.0
101.0,0.04227622598409653,0.3333333432674408,-0.3964047133922577,0.0
8.0,0.04282268509268761,0.0,-0.3964047133922577,0.0
207.0,0.04285207763314247,0.6666666865348816,-0.3964047133922577,0.0
262.0,0.0429728701710701,1.0,-0.3964047133922577,0.0
102.0,0.04305114969611168,0.3333333432674408,-0.3964047133922577,0.0
253.0,0.043200161308050156,0.0,-0.3964047133922577,0.0
102.0,0.043273746967315674,0.6666666865348816,-0.3964047133922577,0.0
56.0,0.04366529732942581,0.3333333432674408,-0.3964047133922577,0.0
56.0,0.04367034137248993,0.3333333432674408,-0.3964047133922577,0.0
55.0,0.0436781644821167,0.3333333432674408,-0.3964047133922577,0.0
55.0,0.04368482902646065,1.0,-0.3964047133922577,0.0
56.0,0.043685946613550186,0.0,-0.3964047133922577,0.0
253.0,0.04392729327082634,0.0,-0.3964047133922577,0.0
228.0,0.04452463611960411,0.0,-0.3964047133922577,0.0
101.0,0.045115258544683456,0.3333333432674408,-0.3964047133922577,0.0
297.0,0.04517645388841629,0.6666666865348816,-0.3964047133922577,0.0
297.0,0.04533126577734947,0.6666666865348816,-0.3964047133922577,0.0
1.0,0.04534471407532692,0.3333333432674408,-0.3964047133922577,0.0
174.0,0.045570503920316696,0.3333333432674408,-0.3964047133922577,0.0
100.0,0.04587365314364433,1.0,-0.3964047133922577,0.0
8.0,0.04594004154205322,0.0,-0.3964047133922577,0.0
81.0,0.04601729288697243,0.6666666865348816,-0.3964047133922577,0.0
43.0,0.04644623398780823,0.6666666865348816,-0.3964047133922577,0.0
43.0,0.04745400324463844,0.3333333432674408,-0.3964047133922577,0.0
70.0,0.04767787083983421,0.3333333432674408,-0.3964047133922577,0.0
4.0,0.047719359397888184,0.6666666865348816,-0.3964047133922577,0.0
220.0,0.04833372309803963,0.3333333432674408,-0.3964047133922577,0.0
57.0,0.04834911599755287,0.3333333432674408,-0.3964047133922577,0.0
4.0,0.04840116947889328,1.0,-0.3964047133922577,0.0
1.0,0.048402536660432816,0.6666666865348816,-0.3964047133922577,0.0
87.0,0.048504188656806946,0.6666666865348816,-0.3964047133922577,0.0
30.0,0.04863942787051201,0.6666666865348816,-0.3964047133922577,0.0
91.0,0.0487426221370697,0.6666666865348816,-0.3964047133922577,0.0
30.0,0.04896888881921768,0.6666666865348816,-0.3964047133922577,0.0
215.0,0.04922426864504814,0.6666666865348816,-0.3964047133922577,0.0
41.0,0.04922807216644287,0.3333333432674408,-0.3964047133922577,0.0
292.0,0.04927058145403862,0.6666666865348816,-0.3964047133922577,0.0
80.0,0.04928339645266533,0.6666666865348816,-0.3964047133922577,0.0
215.0,0.04934333264827728,1.0,-0.3964047133922577,0.0
102.0,0.049551233649253845,0.3333333432674408,-0.3964047133922577,0.0
88.0,0.04955943673849106,0.3333333432674408,-0.3964047133922577,0.0
88.0,0.04956062510609627,0.3333333432674408,-0.3964047133922577,0.0
128.0,0.049715351313352585,0.3333333432674408,-0.3964047133922577,0.0
102.0,0.04980674013495445,0.3333333432674408,-0.3964047133922577,0.0
64.0,0.04986098036170006,0.6666666865348816,-0.3964047133922577,0.0
70.0,0.05019215866923332,0.3333333432674408,-0.3964047133922577,0.0
61.0,0.05060002580285072,0.6666666865348816,-0.3964047133922577,0.0
185.0,0.05069345980882645,0.3333333432674408,-0.3964047133922577,0.0
7.0,0.05116835609078407,0.0,-0.3964047133922577,0.0
185.0,0.05125164985656738,0.3333333432674408,-0.3964047133922577,0.0
1.0,0.051266733556985855,0.0,-0.3964047133922577,0.0
135.0,0.051303353160619736,0.3333333432674408,-0.3964047133922577,0.0
70.0,0.0515679270029068,0.0,-0.3964047133922577,0.0
33.0,0.05200875923037529,0.6666666865348816,-0.3964047133922577,0.0
114.0,0.052066054195165634,0.3333333432674408,-0.3964047133922577,0.0
33.0,0.05209086835384369,0.3333333432674408,-0.3964047133922577,0.0
121.0,0.052094466984272,0.0,-0.3964047133922577,0.0
84.0,0.05209542065858841,0.6666666865348816,-0.3964047133922577,0.0
84.0,0.05209597572684288,0.3333333432674408,-0.3964047133922577,0.0
114.0,0.05209718272089958,0.6666666865348816,-0.3964047133922577,0.0
121.0,0.05213030055165291,0.3333333432674408,-0.3964047133922577,0.0
57.0,0.052144311368465424,0.0,-0.3964047133922577,0.0
69.0,0.052168313413858414,0.3333333432674408,-0.3964047133922577,0.0
145.0,0.052172593772411346,0.0,-0.3964047133922577,0.0
71.0,0.052199799567461014,0.0,-0.3964047133922577,0.0
267.0,0.05224475637078285,0.6666666865348816,-0.3964047133922577,0.0
18.0,0.05226483196020126,0.3333333432674408,-0.3964047133922577,0.0
137.0,0.05227907374501228,0.6666666865348816,-0.3964047133922577,0.0
277.0,0.0523439422249794,0.3333333432674408,-0.3964047133922577,0.0
207.0,0.05309886857867241,0.0,-0.3964047133922577,0.0
74.0,0.05313828960061073,1.0,-0.3964047133922577,0.0
135.0,0.05317620187997818,0.3333333432674408,-0.3964047133922577,0.0
4.0,0.053425755351781845,0.0,-0.3964047133922577,0.0
4.0,0.05342769995331764,0.0,-0.3964047133922577,0.0
239.0,0.05415009334683418,0.0,-0.3964047133922577,0.0
43.0,0.05479680374264717,0.0,-0.3964047133922577,0.0
18.0,0.05503273755311966,0.0,-0.3964047133922577,0.0
169.0,0.055715903639793396,0.6666666865348816,-0.3964047133922577,0.0
203.0,0.05580127239227295,0.3333333432674408,-0.3964047133922577,0.0
136.0,0.055928803980350494,0.0,-0.3964047133922577,0.0
27.0,0.05635128915309906,0.3333333432674408,-0.3964047133922577,0.0
50.0,0.05635453760623932,0.6666666865348816,-0.3964047133922577,0.0
48.0,0.05664137378334999,0.3333333432674408,-0.3964047133922577,0.0
102.0,0.05718134343624115,0.3333333432674408,-0.3964047133922577,0.0
119.0,0.057383887469768524,0.6666666865348816,-0.3964047133922577,0.0
43.0,0.057509277015924454,0.3333333432674408,-0.3964047133922577,0.0
1.0,0.0575203076004982,0.3333333432674408,-0.3964047133922577,0.0
71.0,0.05755653604865074,0.0,-0.3964047133922577,0.0
268.0,0.05767807736992836,0.3333333432674408,-0.3964047133922577,0.0
70.0,0.0578182078897953,0.0,-0.3964047133922577,0.0
90.0,0.05783481523394585,0.6666666865348816,-0.3964047133922577,0.0
1.0,0.05789449065923691,0.6666666865348816,-0.3964047133922577,0.0
84.0,0.057923369109630585,0.3333333432674408,-0.3964047133922577,0.0
26.0,0.05792659893631935,0.0,-0.3964047133922577,0.0
70.0,0.058078791946172714,0.6666666865348816,-0.3964047133922577,0.0
43.0,0.0580856055021286,0.0,-0.3964047133922577,0.0
145.0,0.058123499155044556,0.0,-0.3964047133922577,0.0
295.0,0.058146245777606964,0.0,-0.3964047133922577,0.0
48.0,0.05818689987063408,0.0,-0.3964047133922577,0.0
18.0,0.05859364569187164,0.0,-0.3964047133922577,0.0
70.0,0.05878518521785736,0.3333333432674408,-0.3964047133922577,0.0
1.0,0.058887284249067307,0.0,-0.3964047133922577,0.0
141.0,0.059017010033130646,1.0,-0.3964047133922577,0.0
154.0,0.0590842142701149,0.0,-0.3964047133922577,0.0
70.0,0.059517752379179,0.3333333432674408,-0.3964047133922577,0.0
190.0,0.059602949768304825,0.6666666865348816,-0.3964047133922577,0.0
1.0,0.05980858951807022,0.6666666865348816,-0.3964047133922577,0.0
174.0,0.06004686653614044,0.3333333432674408,-0.3964047133922577,0.0
119.0,0.06031857058405876,0.3333333432674408,-0.3964047133922577,0.0
7.0,0.060442373156547546,0.3333333432674408,-0.3964047133922577,0.0
1.0,0.06052751466631889,0.6666666865348816,-0.3964047133922577,0.0
58.0,0.06055377423763275,0.6666666865348816,-0.3964047133922577,0.0
1.0,0.060720764100551605,0.6666666865348816,-0.3964047133922577,0.0
1.0,0.061787303537130356,0.6666666865348816,-0.3964047133922577,0.0
1.0,0.06181052327156067,0.3333333432674408,-0.3964047133922577,0.0
207.0,0.06194021552801132,1.0,-0.3964047133922577,0.0
205.0,0.06203991174697876,0.6666666865348816,-0.3964047133922577,0.0
205.0,0.062046878039836884,0.3333333432674408,-0.3964047133922577,0.0
82.0,0.06223932281136513,0.6666666865348816,-0.3964047133922577,0.0
174.0,0.06248119845986366,0.3333333432674408,-0.3964047133922577,0.0
187.0,0.06288450211286545,0.6666666865348816,-0.3964047133922577,0.0
205.0,0.06291595846414566,0.6666666865348816,-0.3964047133922577,0.0
185.0,0.06297537684440613,0.3333333432674408,-0.3964047133922577,0.0
7.0,0.06302468478679657,0.6666666865348816,-0.3964047133922577,0.0
1.0,0.06332305818796158,0.6666666865348816,-0.3964047133922577,0.0
85.0,0.06353846937417984,0.6666666865348816,-0.3964047133922577,0.0
50.0,0.06355445832014084,0.3333333432674408,-0.3964047133922577,0.0
278.0,0.06358375400304794,0.3333333432674408,-0.3964047133922577,0.0
278.0,0.06358794867992401,0.0,-0.3964047133922577,0.0
278.0,0.06358892470598221,0.6666666865348816,-0.3964047133922577,0.0
145.0,0.06385467201471329,0.6666666865348816,-0.3964047133922577,0.0
205.0,0.06386680155992508,0.3333333432674408,-0.3964047133922577,0.0
253.0,0.06389155238866806,0.6666666865348816,-0.3964047133922577,0.0
